Instance,Income
124269,21616.0989802114
124270,193951.7484364270
124271,32853.0370184050
124272,54666.9409717695
124273,1132814.2458258900
124274,148205.0845859220
124275,18810.0432403808
124276,419424.1057573830
124277,15686.8792633142
124278,43536.4928325650
124279,27143.2831395042
124280,33736.1981785774
124281,17772.4934555557
124282,193747.3898646960
124283,121739.3066485160
124284,146022.9262475560
124285,70988.3802414304
124286,99611.0639950286
124287,68661.1402592275
124288,33813.3002042441
124289,38424.0177759202
124290,130509.2893703550
124291,147996.6688903360
124292,58380.9659822907
124293,12541.8666791643
124294,24832.6499217638
124295,51507.4827335598
124296,55780.5003973786
124297,14934.1311778488
124298,21062.1538681479
124299,104477.3290671040
124300,10387.1519626036
124301,22581.8662787264
124302,105919.3218846870
124303,53457.6932564923
124304,22785.3443889139
124305,68898.2712476954
124306,12052.1548186591
124307,21195.2020384243
124308,82307.5659445305
124309,51440.5877592028
124310,152812.4157506020
124311,26422.9795458000
124312,100459.0335071190
124313,26864.3047056683
124314,36834.6031738699
124315,188734.9308319270
124316,183398.7946517390
124317,54789.2909299677
124318,119784.8212498130
124319,53497.0983654917
124320,113079.1947248990
124321,28500.8480024759
124322,138980.4414319790
124323,115036.1488616070
124324,17877.7345256695
124325,20045.8942906767
124326,67428.6541996430
124327,185272.9333819850
124328,34402.2447638839
124329,71270.6476286760
124330,143150.1345007790
124331,30975.1734507397
124332,73109.0093587992
124333,95684.2034030102
124334,76333.3012934759
124335,87497.8817543593
124336,82962.3369225346
124337,19041.4586105182
124338,31496.8957905563
124339,28784.3748681578
124340,26679.3220679230
124341,39605.6781634324
124342,135036.9319517490
124343,26057.3468305724
124344,235681.3904471040
124345,268929.7529148100
124346,101515.2719552240
124347,26915.4370505276
124348,29497.5779347672
124349,90481.9364436081
124350,350424.0147843140
124351,377756.0407980120
124352,52624.8624961715
124353,19807.4632895823
124354,21394.5446507765
124355,20736.5350935148
124356,145497.1113187000
124357,65732.7420939888
124358,92636.0624706473
124359,61669.1210736954
124360,1068460.0405632100
124361,17513.2300553323
124362,28222.0405648286
124363,94329.1699603394
124364,29476.5573292810
124365,55893.5595002137
124366,27613.2694485273
124367,117772.8701704670
124368,47588.7730508912
124369,187662.8345649630
124370,19253.6881209176
124371,66755.6958757875
124372,37401.3514349189
124373,52132.8732692880
124374,443595.7190245540
124375,9180.3228761998
124376,17607.8035082038
124377,104731.6857110540
124378,37502.7457782373
124379,31487.8534536514
124380,104632.6267650120
124381,39491.4081564899
124382,50461.9028772720
124383,73379.1467462675
124384,50709.1225784456
124385,101890.2930540640
124386,310627.7343970030
124387,115758.7527931310
124388,372272.1142144240
124389,93014.2055881102
124390,29265.5047459618
124391,11846.7407449886
124392,24934.9236081353
124393,21500.9146725291
124394,110074.8674432830
124395,58189.6336228165
124396,75570.6176215119
124397,134683.6312546320
124398,175241.8540746650
124399,42213.7246385328
124400,59102.3236173487
124401,272962.1061932440
124402,35915.0051802532
124403,68011.2662870236
124404,17501.6832315076
124405,44768.7745684051
124406,54418.2044789519
124407,28324.4457360471
124408,37185.8339153499
124409,35108.1076296488
124410,24146.1183264511
124411,230470.7098640650
124412,28489.7461934932
124413,39727.6440799217
124414,131969.5272292660
124415,19132.4741795295
124416,156918.0567194160
124417,436499.2273885670
124418,95485.3489084311
124419,30182.3511161796
124420,72064.1295670086
124421,250749.7116634420
124422,139755.3570294000
124423,26657.0511140272
124424,545924.3118050470
124425,33160.5416483834
124426,30022.1729558475
124427,307408.2089286930
124428,10774.2245828144
124429,310858.2132468950
124430,307486.7823463190
124431,82239.6684094348
124432,24656.5034378465
124433,20359.7103461721
124434,31130.0024599278
124435,170095.9053855580
124436,111472.9697246550
124437,35268.4456047416
124438,13421.7024357578
124439,24420.4949640650
124440,24365.2266543840
124441,32479.9701461146
124442,55398.5438872254
124443,27809.1879072049
124444,189283.5155044880
124445,16211.3675626263
124446,369533.5513111320
124447,8837.5424554409
124448,78608.9062908132
124449,15282.4343692168
124450,764766.6578090060
124451,33357.7828812551
124452,228862.0885226740
124453,111371.5510825690
124454,14350.5306122523
124455,59868.8854450812
124456,92118.9730670387
124457,353361.1087073750
124458,137600.4371624550
124459,118983.3226906850
124460,67642.1894373761
124461,57436.8927071630
124462,30993.2209034093
124463,20030.5745248474
124464,28935.1403971078
124465,269455.7903304820
124466,44009.0320206928
124467,86212.2515081560
124468,24991.5259107417
124469,443611.5212475300
124470,18658.5995331197
124471,32929.1144969976
124472,24999.4464005007
124473,47663.4498285124
124474,116297.9635267700
124475,53459.3511546439
124476,38146.5859444503
124477,26037.0961925670
124478,86254.9597525170
124479,209237.2533533330
124480,203989.4606842390
124481,16566.2970392027
124482,115037.6422780670
124483,50677.2410010278
124484,98274.7863032394
124485,43617.6107517908
124486,184234.7101625580
124487,61842.2426063113
124488,22892.8219849244
124489,369710.3575427330
124490,24351.4451404263
124491,104444.1039332700
124492,56400.4610124922
124493,219026.8288742070
124494,27784.2811384294
124495,74458.3524316800
124496,11201.5761324670
124497,66249.3754751005
124498,18280.5260331314
124499,111037.9343582300
124500,56678.1048048562
124501,9443.8396978233
124502,163078.3033018440
124503,56954.8541147929
124504,90854.4704527818
124505,40750.4933713169
124506,45795.8715106595
124507,14626.6680986594
124508,16579.1183614256
124509,49472.9224193057
124510,27029.3679602869
124511,32555.9913372799
124512,139837.3019461260
124513,85010.8652497858
124514,42637.6814437010
124515,26242.8529827482
124516,26408.6592613436
124517,62889.3015066662
124518,34141.5101774275
124519,198951.6512593630
124520,23612.6328514806
124521,159690.4057530460
124522,71457.9360956018
124523,67764.1359792610
124524,290778.6090194700
124525,9424.3060489652
124526,12387.0253572021
124527,37272.1819362491
124528,69104.4279265298
124529,33886.8402019261
124530,87748.4943313212
124531,45722.1629416361
124532,167198.4505145220
124533,16397.5570093301
124534,33546.9869241881
124535,88995.6700049190
124536,13221.0507045084
124537,66778.9545600390
124538,46291.4016705364
124539,289576.5079145090
124540,169124.4318699530
124541,33337.4554052425
124542,128491.4093826200
124543,37787.8967402075
124544,12746.2990202653
124545,216115.0955867610
124546,354528.4442282150
124547,835766.0904921700
124548,91781.8556198098
124549,27817.7094026441
124550,70558.3919559524
124551,75668.9026582385
124552,81284.1095612357
124553,123062.3258367250
124554,119796.2206893920
124555,66469.7728985708
124556,21395.4761922809
124557,605885.0270528070
124558,77853.7978304221
124559,10377.4745206021
124560,156624.1472518650
124561,120409.7259160790
124562,132695.7834426070
124563,130182.7193204720
124564,25002.5204342884
124565,100256.8543370000
124566,63214.8127845068
124567,66464.0050939947
124568,18325.4326134004
124569,83016.1043831611
124570,117540.1146800860
124571,36065.3929131470
124572,56747.5664000951
124573,285925.6055464640
124574,31310.3336669000
124575,78557.2364372903
124576,224540.9684984790
124577,72981.4766819292
124578,15552.1337306337
124579,29215.7860960975
124580,14663.7840234469
124581,15410.8816656640
124582,150454.6988008210
124583,19569.0086823100
124584,199570.7921325150
124585,9265.4831716510
124586,26481.6055121689
124587,11286.8786572032
124588,13516.9703919425
124589,84855.2661851328
124590,72932.9594226107
124591,19538.6313922592
124592,22097.5094587816
124593,129200.4208751250
124594,65489.3193144632
124595,50416.4518943165
124596,104179.2412057950
124597,30009.9694906549
124598,41293.6205300304
124599,31886.5313405308
124600,25731.3661866959
124601,39755.1972786262
124602,52161.7541395160
124603,44416.3236193004
124604,67400.0944518351
124605,61628.7046528261
124606,56418.8245914921
124607,70917.0009551203
124608,33644.7478248374
124609,66105.2595707231
124610,17423.4815718789
124611,102615.4302541380
124612,68940.7634589223
124613,72671.4280638027
124614,173771.2732764450
124615,29147.3284706506
124616,43987.3128311128
124617,123913.8422402630
124618,165588.0682622780
124619,421158.8294239800
124620,258942.9734545800
124621,22527.2057785889
124622,44709.9070088112
124623,18969.9849284861
124624,379615.3303188350
124625,301743.4579967950
124626,40802.8904033515
124627,133507.6790070140
124628,32348.4363871192
124629,37787.9938651080
124630,28139.8411381164
124631,412695.7873842900
124632,107953.4175896730
124633,76745.7232163575
124634,69874.0923126833
124635,114571.8721465410
124636,23853.7241341028
124637,171529.8243548200
124638,276128.0407251120
124639,238884.3462098020
124640,208096.5155407220
124641,39087.2378440248
124642,141889.8836068870
124643,30632.7405197216
124644,51888.2431065397
124645,640420.0786037300
124646,14087.0197421026
124647,116490.5057197960
124648,109948.4080477990
124649,282257.7268276110
124650,13705.8872279797
124651,235701.7245405100
124652,62716.8910611064
124653,32716.9367246641
124654,219339.6332279420
124655,192432.8268936160
124656,35179.3913719076
124657,60964.1646604025
124658,68541.5111637075
124659,69667.6847632100
124660,70568.7530970924
124661,58251.2287437855
124662,53755.5952517181
124663,60205.7444740984
124664,42119.7871152967
124665,39645.2717997536
124666,35488.9176193338
124667,65828.9708424228
124668,32394.9768864094
124669,183964.8561676760
124670,26117.3762681758
124671,56501.2394314687
124672,396305.7148993500
124673,178138.1196993730
124674,59029.2554246064
124675,11926.6369860313
124676,17011.8639641258
124677,178779.5727042160
124678,27659.0767642644
124679,73898.6033869300
124680,23946.8749432449
124681,50495.8502069781
124682,31799.6194401157
124683,13195.1152867144
124684,68163.6109923447
124685,27755.0828838485
124686,43468.6642906130
124687,29745.3271273306
124688,19609.0218242160
124689,45093.6086484509
124690,140128.3527689490
124691,30073.7502414307
124692,34159.6347428615
124693,30158.1988324917
124694,97348.5889742886
124695,31646.3024510261
124696,120065.6054303260
124697,44928.7824138737
124698,91357.7099456872
124699,141780.8463492970
124700,23994.1905614503
124701,62950.9747540662
124702,612126.1385587890
124703,15785.4093785705
124704,707810.9481944130
124705,27329.9492957559
124706,34123.1401398867
124707,37457.8710134873
124708,86302.1558322144
124709,141553.4909724840
124710,117748.6924472700
124711,26739.8320941371
124712,24751.1680205154
124713,141490.8493371750
124714,724354.4596035640
124715,165842.2437734310
124716,195463.2236135900
124717,87141.3255831933
124718,206727.0487164940
124719,27664.8013222939
124720,78880.1129223879
124721,208062.4311840430
124722,58965.6668711814
124723,25684.2205995722
124724,47817.1301719793
124725,1098074.2531128900
124726,143818.9908330480
124727,107057.9391567370
124728,11767.5429401079
124729,51872.0322421766
124730,21279.6565854858
124731,26566.0954793102
124732,87337.4342709192
124733,29921.7572573075
124734,13040.0703591719
124735,9878.8761955997
124736,166617.6533332360
124737,96488.6801691078
124738,20095.2656295853
124739,44313.6375490061
124740,41751.4474709452
124741,104601.9577615260
124742,228237.9908021160
124743,75982.4810920029
124744,15288.6628025257
124745,14145.6800571546
124746,289683.4280003900
124747,99609.2189328318
124748,83549.2824418238
124749,15554.8570978216
124750,222349.3528257650
124751,13838.0422353091
124752,29371.3705259915
124753,16643.9157976000
124754,67662.9637450226
124755,447484.8046025780
124756,42477.9483383298
124757,15995.6877559023
124758,13956.8535514227
124759,21139.5315361760
124760,18363.1860763344
124761,25611.3590236526
124762,37849.2516122324
124763,49382.7117167283
124764,233269.7767353900
124765,427100.3935206060
124766,459067.1422159540
124767,18627.7902965353
124768,38417.0802562255
124769,50614.8690416577
124770,35149.1148861469
124771,169605.5815725200
124772,150655.2905281730
124773,155291.4890755000
124774,46160.0132761279
124775,69874.6280641059
124776,106929.1737078730
124777,60828.2840347257
124778,18654.0270296481
124779,162937.1767936710
124780,132882.9581158030
124781,36416.3760965444
124782,77521.0731389511
124783,18396.7167044038
124784,30700.4910485421
124785,88946.4730734603
124786,13039.0063867025
124787,148445.3926298800
124788,19531.6830281305
124789,191652.2262494850
124790,106046.5861719910
124791,207355.9109312230
124792,67385.6135093466
124793,9460.1079393285
124794,29909.3742020867
124795,52808.3296012066
124796,55654.9556345288
124797,51013.4681281581
124798,24272.6121797944
124799,11078.0797119394
124800,705930.7110514440
124801,530770.2376816420
124802,63392.3905109826
124803,7330.1891598532
124804,102108.6182246770
124805,12058.0959318175
124806,52665.6950027928
124807,101135.1881387390
124808,221097.7989392170
124809,18867.3784955106
124810,74180.2483859412
124811,49777.8777271505
124812,53439.3235648338
124813,14195.5433291145
124814,25567.6706428032
124815,265146.1915635160
124816,50210.0813907185
124817,145697.7523588970
124818,24749.6078341995
124819,23666.9779338323
124820,107104.2361663220
124821,541145.5076442090
124822,161338.7937583210
124823,53408.8961502314
124824,122455.8145200980
124825,23251.3331976605
124826,198709.3042290930
124827,74437.9545980394
124828,155378.2534463540
124829,105651.5763015130
124830,26274.3941308688
124831,62307.8085950331
124832,141349.3434101330
124833,61076.4130563111
124834,86595.8675458948
124835,24228.7234268343
124836,27179.2413055283
124837,56464.6814538056
124838,253978.1142806170
124839,61662.5669803237
124840,45811.5501455001
124841,14677.7341655394
124842,17462.3076562831
124843,26939.9772427964
124844,44018.2604048439
124845,29677.1040244132
124846,33431.9643792567
124847,65539.1335406889
124848,54141.8576581931
124849,99130.2824454495
124850,125207.4468393380
